,author,cid,text,time,search_query,video_id,word_count,char_lengh,n_avg_word,n_numerics,upper_case,time_tag,urls_tag,hash_tag,emoji_tag,polarity,subjectivity,sentiment
5503,Blu-n-bad Official,UgxLztAl491l0T6c6Hd4AaABAg.8pWZPSlUb3j8paWjssWTUk,For that price range... there are better phones than Vivo v9﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,11,61,4.636363636,0,0,,,,,0.5,0.5,positive
5504,Rockstar Ronny,UgxLztAl491l0T6c6Hd4AaABAg.8pWZPSlUb3j8paiNuPATzE,@Blu-n-bad Official yes there r.... But even v9 is one of the best phones but not worst﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,17,88,4.235294118,0,0,,,,,1,0.3,positive
5505,prajwal mukatti,UgxsDr5W5GsRFAKkiVB4AaABAg,Apple in tede mede phone😄😄﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,27,4.6,0,0,,,,😄😄,0,0,neutral
5506,Jayesh. Thakor,Ugx2m1E7j98P2W3MQwR4AaABAg,Honor 9n kaisa rahega sir???﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,29,5,0,0,,,,,0,0,neutral
5507,Devil Smasher 47,UgzRVjpOl_ZM4DSCAsJ4AaABAg,I still don't understand why do u critisize iPhone so much﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,11,59,4.454545455,0,1,,,,,0,0,neutral
5508,Manoj Panchal,Ugzvj8J3Reu3OlqD0uZ4AaABAg,Vivo walo ne paise nhi diye kya?﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,33,3.857142857,0,0,,,,,0,0,neutral
5509,Bdbdhdhd GAMING,UgxMyMF0WwZIcFPwu0Z4AaABAg,iPhone isko gandaa lagta hh isne jitne bhi iPhone unbox kare HH video dekho vo jaakar ye kissed sponsor HH vo to Sabse tatti hh Maine uska Naam bhi nahi sunaa tha﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,32,163,4.125,0,2,,,,,0,0,neutral
5510,Rahul Antil,Ugxv_PLrOTeTZBYycr94AaABAg,You are paid man you are @%₹~~^﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,32,3.714285714,0,0,,,,,0,0,neutral
5511,Pranav Tajne,UgxaNEvF5PIhTHfhN294AaABAg,Sir I kindly request to post a info on vivo y83 pro﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,12,52,3.416666667,0,1,,,,,0.6,0.9,positive
5512,Avinash Yadav,Ugy6b01qy-hPbORVfJh4AaABAg,Jab moto g6plus launch hua tha to inhe unboxing ke liye nahi diya gaya tha aur usi samay inki jal gayi thi uska kasar aaj nikal rahe hai.﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,28,138,3.964285714,0,0,,,,,0,0,neutral
5513,all video Channel,UgyEBOdQzgri5fCx4fl4AaABAg,Bro you super great and your video is aswom﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,9,44,4,0,0,,,,,0.5666666667,0.7083333333,positive
5514,Harshit Raj,UgxXiJI8mAik42X4xeB4AaABAg,Iphone xs﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,2,10,4.5,0,0,,,,,0,0,neutral
5515,Jay Raval,UgxR3YgLHLy8-FpQ2fx4AaABAg,Motivation video board ka exam 10 ka﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,37,4.428571429,1,0,,,,,0,0,neutral
5516,Pranab's Photography,UgwAq6MY5TG3CoLkkYR4AaABAg,Worst phone ever Samsung j4+﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,29,5,0,0,,,,,-1,1,negative
5517,Kamal Maddhesia,UgzqOhV_LGCy4oZqQJt4AaABAg,Guruji app youtubers ko realme 2pro and asus zenfone 2 ko promote katne ke liye paise ni mile..﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,18,96,4.388888889,1,0,,,,,0,0,neutral
5518,PrincexSpectre,UgwihJCYj7a0IfEOsix4AaABAg,Iphone XR ?﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,12,3.333333333,0,1,,,,,0,0,neutral
5519,You cant See,UgyK1PgOY14n05EEXSJ4AaABAg,COMBATS TO MOTO💐🎂﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,18,5.333333333,0,3,,,,💐🎂,0,0,neutral
5520,You cant See,UgzzRDfzKyTwRt4F4Yp4AaABAg,WHAT ABOUT Lenovo K8 Note﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,26,4.4,0,3,,,,,0,0,neutral
5521,Parmod Dubey Ellhabaad,UgyahiKpfJNKselW_pN4AaABAg,Modi ki maa ka rape﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,20,3.2,0,0,,,,,0,0,neutral
5522,Gaming Underworld,UgwAPHzb-xNCWuNKvHJ4AaABAg,Guruji tumhari maa ki chute﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,28,4.8,0,0,,,,,0,0,neutral
5523,know for knowledge,Ugz6IPymcAFD2RZJ0vJ4AaABAg,😂😂😂😂😂😂😂😂😂😂😂😂😁😁😁😂😂😀😀😂😀😁😁😃😂😂😂😁😁😂😁😁😂😁😁😂😁😂😂😁😂😀😂😀😂😃😁😄😁😄😀😂☺😊☺😊☺😊☺😊☺☺😀😁😀😁😀😁😀😁😀😁😁😀😁😀😁😀😁😀😁😀😁😀😁😀😁😀😁😀😁😀😁😀😁😀😀😀😀😁😀😁😁😀😁😀😁😂😂😁😂😁😂😁😂😁😂😂😂😂😂😂😃😃😂😃😂😂😃😂😃😂😃😂😃😃😃😂😃😂😃😂😃😂😃😂😃😂😃😂😃😂😃😂😃😃😃😃😃😃😂😃😡😡😡😡😡😡😡😡😡😍😍😎😎😍😒😞😷😶😰😷😰😷😟😟😟😟😟😟😟😱😱😱😱😱😱😍😍😍😍😍😍😛😛😛😛😛😛😛😵😵😵😵😵😵😵😵😵😵😵😵😵😵😵😜😎😎😎😎😎👨👨👨🙀﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,1,236,236,0,0,,,,😂😂😂😂😂😂😂😂😂😂😂😂😁😁😁😂😂😀😀😂😀😁😁😃😂😂😂😁😁😂😁😁😂😁😁😂😁😂😂😁😂😀😂😀😂😃😁😄😁😄😀😂☺😊☺😊☺😊☺😊☺☺😀😁😀😁😀😁😀😁😀😁😁😀😁😀😁😀😁😀😁😀😁😀😁😀😁😀😁😀😁😀😁😀😁😀😀😀😀😁😀😁😁😀😁😀😁😂😂😁😂😁😂😁😂😁😂😂😂😂😂😂😃😃😂😃😂😂😃😂😃😂😃😂😃😃😃😂😃😂😃😂😃😂😃😂😃😂😃😂😃😂😃😂😃😃😃😃😃😃😂😃😡😡😡😡😡😡😡😡😡😍😍😎😎😍😒😞😷😶😰😷😰😷😟😟😟😟😟😟😟😱😱😱😱😱😱😍😍😍😍😍😍😛😛😛😛😛😛😛😵😵😵😵😵😵😵😵😵😵😵😵😵😵😵😜😎😎😎😎😎👨👨👨🙀,0,0,neutral
5524,Piyush Kumar,Ugy4qooU2gi9p1tlas14AaABAg,iPhone nahi ho na﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,18,3.75,0,0,,,,,0,0,neutral
5525,koushik mondal,Ugx4fIgMXfFLS9PHHdV4AaABAg,I love you﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,11,3,0,1,,,,,0.5,0.6,positive
5526,Arvind Gurav,UgxJKlzcOl1IhvD5apt4AaABAg,Oppo user like this 😘😁🔕✔️﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,26,4.4,0,0,,,,😘😁🔕✔,0,0,neutral
5527,way of jannah,UgzrsZaMUqbM5X3xv114AaABAg,I am sorry guyz if you feel bad about me... but it's all about their Commission if the company didn't give them Commission they tell that the phone is bad.....﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,30,160,4.366666667,0,1,,,,,-0.6,0.8333333333,negative
5528,ANSH tech,Ugw151Y_Cs5_AqPwE9l4AaABAg,Samsung galxay A6+﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,19,5.666666667,0,1,,,,,0,0,neutral
5529,Tik Tok Squad,Ugz2LjZ2dKw389w98jN4AaABAg,Mujhe toh. Blackberry k bare pata nahi tha﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,8,43,4.5,0,0,,,,,0.05,0.1,positive
5530,D s,UgyBr6k5aly-fOE1Dmt4AaABAg,"Iphone xr , iphone xmax , iphone xs 3 no ki price nano car ki price ke aasss pass feature inme kuch ha ni sab chutiye﻿",4 months ago,worstsmartphonesof2019,zvn73D5jNHs,26,118,3.576923077,1,0,,,,,0,0,neutral
5531,ram kumar,UgzzL5RXc8ZDc0GzyQl4AaABAg,thanks for help me to say worst phones #worldofbestsong﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,9,56,5.333333333,0,0,,,#worldofbestsong,,-0.4,0.6,negative
5532,Santoshi Verma,UgwQGEvUYFAfX1wVG4h4AaABAg,Nice topic sir ....top worst phones....🔥🔥🔥👍👌🤘 Nice top 5 worst phones...👍👌🤘🔥🔥🔥🔥 Nice video sir....🇮🇳🇮🇳🇮🇳🇮🇳﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,14,107,6.714285714,1,0,,,,🔥🔥🔥👍👌🤘👍👌🤘🔥🔥🔥🔥,0.05,0.9166666667,positive
5533,Bidyut Roy,Ugx_sFkHd5tx_w9Qdkx4AaABAg,Worst phone ka award jata hai iPhone xs/xs max......﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,9,53,5,0,0,,,,,-1,1,negative
5534,Nitul Barman,UgyBv4bRLFqMSw2dX9l4AaABAg,moto to olog he ha kabhe kabhe best kabhe kabhe worst﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,11,54,4,0,0,,,,,1,0.3,positive
5535,aja Rizwan Arshad Dadyal,UgxNA1PncWu-aPV9XSN4AaABAg,Nice video﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,2,11,5,0,0,,,,,0.6,1,positive
5536,love status video/Hmk,UgwHGYz308L_bPe4k1J4AaABAg,👎iPhone sabse👎 बेकार फोन है चाहे वो कोई भी मॉडल का हो ✋✋﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,13,57,3.461538462,0,0,,,,👎👎✋✋,0,0,neutral
5537,Aman Ganvir,UgzWhnZ-pDqhc1IuUel4AaABAg,Superb 👌 congratulations #motorola 😉🤣﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,38,6.8,0,0,,,#motorola,👌😉🤣,1,1,positive
5538,Trinity Record Label,UgydQUiptJVfOiDPwOZ4AaABAg,Worst yt channel is yours.﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,27,4.6,0,0,,,,,-1,1,negative
5539,Himanshu Kumar,UgxAbrqhOYsnu1rp6yp4AaABAg,Samsung galaxy s9 plus﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,23,5,0,0,,,,,0,0,neutral
5540,Ankit Kumar,UgzeJcuxxfIAn1eI43t4AaABAg,Sabse ghatia phone itel s21 hai﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,6,32,4.5,0,0,,,,,0,0,neutral
5541,Batul Fatema,Ugxx9ygCeHCJ54SaY6x4AaABAg,honor 9n realme 2﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,18,3.75,0,0,,,,,0,0,neutral
5542,ansari salman,Ugy2eKJeQpgy_2lJ4Up4AaABAg,Axa hai Samsung nhi h is list me﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,8,33,3.25,0,0,,,,,0,0,neutral
5543,Surendrasinh Chauhan,Ugy2eKJeQpgy_2lJ4Up4AaABAg.8pWBRAyWPAt8paU_CH8Kn8,Samsung OLED display deta hain is liye...﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,42,5.142857143,0,1,,,,,0,0,neutral
5544,SHREYANSH TECH,UgwGRun9pTs9z2bIniR4AaABAg,Bhai Mera bhi same thought that Motorola Ke bare me﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,10,52,4.3,0,0,,,,,0.025,0.1125,positive
5545,Gautam Ghaytadak,Ugx_kIB7UfQKfPmt_u14AaABAg,I phone x﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,10,2.666666667,0,1,,,,,0,0,neutral
5546,jatin bhatoya,UgxhxD82F5Ok8aVwEy94AaABAg,Bhai tu itni bakchodi krta hai. Pehle ka ek minute bheek mangta rehta hai subscribe krr do. Ab toh mat maang bheek.﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,22,116,4.318181818,0,0,,,,,0,0,neutral
5547,Glainys Simon,Ugyim0c7hKxL7CWLD7Z4AaABAg,Baal pak gaye Bhai k﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,21,3.4,0,0,,,,,0,0,neutral
5548,Ahabab Zarif,UgyPambYhpZSACxh9SR4AaABAg,"Lava,lemon,carbon,strawberry﻿",4 months ago,worstsmartphonesof2019,zvn73D5jNHs,1,29,29,0,0,,,,,0,0,neutral
5549,jonu sharma,UgwQJR2X_heeq9TB19R4AaABAg,Jo apne maa baap se Pyar Karta Hoon Woh is video ko Jarur link is here subscribe kar dena https://youtu.be/cgtKQKkspbk﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,20,119,5,0,0,,https://youtu.be/cgtKQKkspbk﻿,,,0,0,neutral
5550,Sundram Goutam,UgxYghUuQwgP_t5FHk14AaABAg,Oppo Vivo ke har ek Phone worst category me aane chahiye 😂😂😂﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,12,61,4.166666667,0,0,,,,😂😂😂,-1,1,negative
5551,Sarvesh Kumar,UgwtIkTax_uy2uZlYo54AaABAg,Yesss!!! Moto u won😂😂 Well I'm using moto z2 play﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,10,50,4.1,0,0,,,,😂😂,0,0,neutral
5552,no name,UgxuwztLHpbQ4nurU2l4AaABAg,Bahut bak bak karta hai e sasura﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,33,3.857142857,0,0,,,,,0,0,neutral
5553,Aksh Gop,Ugxp3C3yKWJWAXx9WA54AaABAg,Note 6pro is shit too﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,22,3.6,0,0,,,,,-0.2,0.8,negative
5554,Monu Verma,Ugzrl0_uEKpMwI9SubF4AaABAg,Bhai koi game ki video banno PLZZ﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,34,4,0,1,,,,,-0.4,0.4,negative
5555,Suheel Abdullah,UgyqNpxGTa-lAYcV56V4AaABAg,Hahaha you are funny﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,21,4.5,0,0,,,,,0.2,0.4,positive
5556,TECH TRICKS,UgyU4cS3y7yQ0UEq0Tp4AaABAg,Jitne bhi brands ne guru ji ko positive paid promotion nhi dia uhnka hi naam liya hai﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,17,86,4.117647059,0,0,,,,,0.2272727273,0.5454545455,positive
5557,Kingshuk Chakraborty Official,UgzmB94ynj-PIe8fR0x4AaABAg,Mtlb kuch bhi...﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,17,5,0,0,,,,,0,0,neutral
5558,Abdur Rahim Rahmani,UgxzvILiia2lbj8Kp0R4AaABAg,Blackberry rocks😜😜😜﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,2,20,9.5,0,0,,,,😜😜😜,0,0,neutral
5559,EARTH DANCE OFFICIAL,UgyjoBBjru9FNOPNVkt4AaABAg,Technical guruji fans hit likes.. 👇﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,6,36,5.166666667,0,0,,,,👇,0,0.1,neutral
5560,tech Check,UgzCK66lC2nNMvoDW0F4AaABAg,Apple teda brand nahi hai Kya bol raha hai bhi﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,10,47,3.8,0,0,,,,,0,0,neutral
5561,Vinay Sharma,UgyjDOxnrddGLMVJFRx4AaABAg,Vivo v11 pro﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,13,3.666666667,0,0,,,,,0,0,neutral
5562,Ayush Kumar,UgzmdWtAQsmC_0UrBx14AaABAg,I have done mistake by buying Micromax canvas 2018﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,9,51,4.777777778,0,1,,,,,0,0,neutral
5563,NO 1,Ugwxp5KpZaDf7nmSaC14AaABAg,"Lg q stylus kesa phone hai ? Relay me , I buy phone soon﻿",4 months ago,worstsmartphonesof2019,zvn73D5jNHs,14,57,3.142857143,0,1,,,,,0,0,neutral
5564,NO 1,UgyXuKeEnNhY5YPj1QB4AaABAg,Lg q stylus kesa phone hai?﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,6,28,3.833333333,0,0,,,,,0,0,neutral
5565,Paichan Køn,Ugy9pQh7rPGGZorOo-94AaABAg,Technical guruji sachmai chutiya h chutiya hi rahega Dekhle iPhone XR ki demand kitni tu khud bik jayga usmai madarchod saala﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,21,126,5.047619048,0,1,,,,,0,0.1,neutral
5566,Jibran Ahmed,Ugy9pQh7rPGGZorOo-94AaABAg.8pW1x-IY78g8tTsAqT8Fi0,"Tu chutiya Tera thinking chutiya Sach ko accept karne ki himmat nahi hai tere andar Guruji ko mat bol, tere se zyada gyan hai unke paas﻿",3 weeks ago,worstsmartphonesof2019,zvn73D5jNHs,26,136,4.269230769,0,0,,,,,0,0,neutral
5567,suchita roy,UgxvxVc4p9ZUwvoZgtV4AaABAg,one plus 6 T is the best phone﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,8,31,3,1,1,,,,,1,0.3,positive
5568,suchita roy,UgyhqznYfX3pmx0KBj54AaABAg,I phone x worst﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,16,3.25,0,1,,,,,0,0,neutral
5569,suchita roy,UgziwfnyKOrOjhJPNL14AaABAg,thank you for telling us about worst phone﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,8,43,4.5,0,0,,,,,-1,1,negative
5570,Tips and Trickz,UgxK01_-i6EW5FUIhYB4AaABAg,Guruji please any phone I have only a local phone Any phone please love guruji please give reply﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,18,97,4.444444444,0,1,,,,,0.1666666667,0.5333333333,positive
5571,Nurul Islam,UgxI2FoGZGGGW2a3n9x4AaABAg,Video dekhnese pehle hi pata tha iphone xr hoga﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,9,48,4.444444444,0,0,,,,,0,0,neutral
5572,Pravesh R Mathur,UgzVLWg34NreUK07oOd4AaABAg,I think worst phone is redmi note 6 pro﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,9,40,3.555555556,1,1,,,,,-1,1,negative
5573,Ayush Sharma,UgzcUU2PQ3MZmQ69nyF4AaABAg,Sr ek video top best phones pe bhai bana dijiye﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,10,48,3.9,0,0,,,,,0.75,0.4,positive
5574,BATTLEGROUND PLAYER,Ugz_Ki6On_FfhAKQEkp4AaABAg,0:08 play at 2x﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,16,3.25,0,0,0:08,,,,0,0,neutral
5575,comedy vs Bollywood BY_Ishank,UgyN4FV2XqHMP4Oh86F4AaABAg,Sir vk world ka phone bhool Gaye kya It was such a worst phone﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,14,63,3.571428571,0,0,,,,,-0.5,0.75,negative
5576,aksh kumar,UgzAdbGzqc6DCNVFT1F4AaABAg,Blackberry ka achey phone aney chaheya﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,6,39,5.666666667,0,0,,,,,0,0,neutral
5577,Roshan Singj,UgwUSk0R1gPmU0uIPzZ4AaABAg,sabse aacha j7 duo par tune uska review nahi kiya bokachoda﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,11,60,4.545454545,0,0,,,,,0,0,neutral
5578,Ankush Kumar,UgzE3LeOnkNGq3qzzq94AaABAg,https://youtu.be/CTmYHFqhiCA﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,1,29,29,0,0,,https://youtu.be/CTmYHFqhiCA﻿,,,0,0,neutral
5579,Vibhor Bansal,UgxuNZF20PUyT-eM7W94AaABAg,Agree with moto g6plus🤣🤣🤣 lenovo pagal hohayi﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,46,5.714285714,0,0,,,,🤣🤣🤣,0,0,neutral
5580,Sri Charan,UgxuNZF20PUyT-eM7W94AaABAg.8pVwsTSpQNM8tQg_hN5kKt,Mobile was very good but price very high﻿,3 weeks ago,worstsmartphonesof2019,zvn73D5jNHs,8,41,4.25,0,0,,,,,0.555,0.54,positive
5581,songsdude l,UgxbfmqwIuU0wtkQV4h4AaABAg,Sir lg k10 2017 bhi bakwaas hai﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,32,3.714285714,1,0,,,,,0,0,neutral
5582,satyajit mohapatra,UgyBlarefAvkykJj9kJ4AaABAg,Aaj ka video main kuch baat hai. Quality﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,8,41,4.25,0,0,,,,,0.1666666667,0.3333333333,positive
5583,Zafar Hundekari,UgwOwYOpTHczmUHwZ854AaABAg,Bhai wo lens card ka ad baar baar kiyo harami ki tarha aaaa raha.. Irreted kar diyaaaa﻿,4 months ago (edited),worstsmartphonesof2019,zvn73D5jNHs,17,87,4.176470588,0,0,,,,,0,0,neutral
5584,HEART TOUCHING SONGS,UgxKaq78NQbEQP4IGF14AaABAg,Sabse ghatiya phone iPhone x r hai price bahut zyada hai👍👍﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,11,59,4.454545455,0,0,,,,👍👍,0,0,neutral
5585,Akhil Agrawal,UgyANjREKPKZa_gKadV4AaABAg,5-Blackberry evolve/evolve x 4-Vivo v9 3I phone xr 2-Red Hydrogen One 1-Motorola G6 plus is the king..👑👑﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,17,105,5.235294118,0,2,,,,👑👑,0,0,neutral
5586,DHIRAJ HADPE,UgwkwAir_cR-85B0Irt4AaABAg,What about honor play﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,22,4.75,0,0,,,,,0,0,neutral
5587,King of The ring,Ugx7RXNHINvRf8XOT0F4AaABAg,Vivo v11 and pro﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,17,3.5,0,0,,,,,0,0,neutral
5588,Hj Vines,UgzVPIKgv2x_Ogn1v9B4AaABAg,https://youtu.be/V-q687gRCpc﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,1,29,29,0,0,,https://youtu.be/V-q687gRCpc﻿,,,0,0,neutral
5589,Anshuman Upadhyay,UgygmbC30940sOW-KQl4AaABAg,Bhai happy new year and advance me 11 #million subscribers ke lia﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,12,66,4.583333333,1,0,,,#million,,0.4681818182,0.7272727273,positive
5590,akash kandal,UgyfvKRfee2r6eA4HEN4AaABAg,Mene ek jiz notice ki hai guruji ki bato me ke vo IPHONE ko kabhi bekar nahi kehte﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,18,83,3.666666667,0,1,,,,,0,0,neutral
5591,Arijit sing and all Bollywood singer Lyrical videos,UgwtpEQeaHlifJY4xmx4AaABAg,Always i phone i hate i phones😣😣﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,33,3.857142857,0,0,,,,😣😣,-0.8,0.9,negative
5592,G V Sumesh,UgyDDXcvQSGiaTpkEYl4AaABAg,Exactly TG the best video in this channel ....liked it very much ...good job﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,14,77,4.571428571,0,1,,,,,0.5033333333,0.27,positive
5593,Utkarsh Singh,UgxQL3TE15eJeB-SlIp4AaABAg,Sony के phone को add nhi kiya Rs.70000=snapdragon 660﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,9,54,5.111111111,0,0,,,,,0,0,neutral
5594,Lucky Rawat,UgxjTGIKnLebNoElSm54AaABAg,Baaki chize bole to.kya pura bol na detail mai﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,9,47,4.333333333,0,0,,,,,0,0,neutral
5595,Asha Goyal,Ugw5tRbW2m0TeN4_0f94AaABAg,Video bnana sikh Worst video ever I have seen in my lyf.﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,12,57,3.833333333,0,1,,,,,-1,1,negative
5596,SUHAS 47,UgzyHnbuVfilDlx7kXp4AaABAg,Realme Mi OPPO Vivo Poco﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,25,4.2,0,1,,,,,0,0,neutral
5597,T- Series,Ugwdpfzcvu_EyBczdFB4AaABAg,Channel me subscribe koro﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,26,5.75,0,0,,,,,0,0,neutral
5598,T- Series,Ugzm7OBEb9JOeZiA5Bt4AaABAg,https://youtu.be/p9Yd9_FEr80﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,1,29,29,0,0,,https://youtu.be/p9Yd9_FEr80﻿,,,0,0,neutral
5599,Sparkle World,UgzvieA3lNWsPBWMsbl4AaABAg,Bhai shai he vivo v9 tho acha pish nahi tha﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,10,44,3.5,0,0,,,,,0,0,neutral
5600,Vinay Mehta,Ugx_NJ49q0-s1SySQ4V4AaABAg,Chahe kuch bhi ho BlackBerry se acha brand nhi h﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,10,49,4,0,0,,,,,0,0,neutral
5601,Rocking Guys,Ugy_3W_41Lkso4jji894AaABAg,Sir Techno ke baare Kya kahenge aap.. Kam rate me thikthak phone..ye buy Karna sahi rahega Ki nhi﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,18,98,4.5,0,0,,,,,0,0,neutral
5602,Sanjay Kushawaha don,UgxHry-90fthgp5GWVt4AaABAg,गुरु जी आप अपने गर्लफ्रेंड से कब मिला रहे हैं हम लोग को﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,13,56,3.384615385,0,0,,,,,0,0,neutral
5603,Sanjay Kushawaha don,UgxToztw0Fy5F3lW6-d4AaABAg,जो गुरु जी को पसंद करता है औ ठोको लाइक﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,10,39,3,0,0,,,,,0,0,neutral
5604,Riyaz Creation,UgxdXa2v3fzOPJUhz-l4AaABAg,https://www.youtube.com/watch?v=7EpOY-KIFFc&t=129s Link PE jao aur deko Guruji ke bara main Kiya bola gaya﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,13,107,7.307692308,0,1,,https://www.youtube.com/watch?v=7EpOY-KIFFc&t=129s,,,0.1666666667,0.3333333333,positive
5605,Tochan For any weelers,UgzMvqQH3tXmW9evfpR4AaABAg,In My top list phone samsung s9plus is top best phone﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,11,54,4,0,0,,,,,0.6666666667,0.4333333333,positive
5606,Pardhum Kumar,UgxRvXhq6fJEVaZ1Lp54AaABAg,Sir apne iPhone XS Max ka naam nahi liya Jo 1 lakh se bi upar jata ha﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,17,70,3.176470588,1,1,,,,,0,0,neutral
