,author,cid,text,time,search_query,video_id,word_count,char_lengh,n_avg_word,n_numerics,upper_case,time_tag,urls_tag,hash_tag,emoji_tag,polarity,subjectivity,sentiment
105,Sundermani Chandra,UgycDgBOdM4ACvIgsQF4AaABAg,Very nice sir line sir...﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,5,26,4.4,0,0,,,,,0.78,1,positive
106,Mona Mishra,UgzF-tAeRXMHaDLHERF4AaABAg,"Sir video se mere bhut help hui ,thank you﻿",1 month ago,howtoimproveyourself,iIpeX06xBRM,9,43,3.888888889,0,0,,,,,-0.5,0.5,negative
107,Archana Sahu,Ugy4z55hWJ-jNhmCW_94AaABAg,It is not only a 16 tips your each sentence change your life give a real life﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,17,78,3.647058824,1,0,,,,,0.1,0.65,positive
108,Salu Shaw,UgwDJuuKWn4Ss86kcg94AaABAg,It's to good to hear u sir...osm﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,7,33,3.857142857,0,0,,,,,0.7,0.6,positive
109,Pankaj Rawat,Ugw7ky75vYp0OKbVPXF4AaABAg,I think you are right but according to me I do what like most.﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,14,63,3.571428571,0,2,,,,,0.2857142857,0.5357142857,positive
110,Tabassum Perween,UgyoIqAQsMuVh6ZKSiF4AaABAg,life jaise khatam ho chuki the es vedio se ek nai umeed jati h or har step ko folow kar m life m age badhongi thanks sir﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,27,121,3.518518519,0,0,,,,,0.2,0.2,positive
111,santosh kumar choudhary,Ugz6drkmuXaQBJwuN694AaABAg,"Life is a game, it depend upon us that how we play﻿",1 month ago,howtoimproveyourself,iIpeX06xBRM,12,51,3.333333333,0,0,,,,,-0.4,0.4,negative
112,santosh kumar choudhary,UgyO2fX44zPT4_GdxWN4AaABAg,No one can do wrost for you﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,7,28,3.142857143,0,0,,,,,0,0,neutral
113,santosh kumar choudhary,Ugyyypm5cIMO_BBwufh4AaABAg,Because our life is in our control﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,7,35,4.142857143,0,0,,,,,0,0,neutral
114,dinesh umesh mithlesh,UgzuHzvG7Yj106lS2MF4AaABAg,Direct kam ki bat kartey hai sir you are unique yutuber﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,11,56,4.181818182,0,0,,,,,0.2375,0.7,positive
115,Ram Chouhan,UgxVHd9F2pl2FC_kHtt4AaABAg,Sir me gf ko chhod sakta hu kya﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,8,32,3.125,0,0,,,,,0,0,neutral
116,amit aggarwal,UgyvvskRk2i3_X5kf2d4AaABAg,Konsa maal fuka ha bhaai !!! Waaah!! Maza aagya bhaaai bht kuch seekha﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,13,71,4.538461538,0,0,,,,,0,0,neutral
117,divya nepali,Ugy_0WMLIXy84auyIwR4AaABAg,Ma kya kahu ...kya batau ma Apne mind Ko tyo control nahi kar pa rahe aur kya kar Sakti hu life ma﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,22,99,3.545454545,0,0,,,,,0,0,neutral
118,GoPaL ArYaN Raj,UgzXefTIlVKc4df5FvJ4AaABAg,Hmari life ma asa hota hai ki choice hi nhi kr pate hai ki kya krna hai﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,17,72,3.294117647,0,0,,,,,0,0,neutral
119,Nisha Sharma,UgzHrBsTK2SVcp2684B4AaABAg,Don't worry m apko pakka batungi﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,6,33,4.666666667,0,0,,,,,0,0,neutral
120,Rahul rahul,Ugxp7XhH_M9Uh0j0rvV4AaABAg,अपना सीकरेटस kabhi bhi किसी को मत बताना ।।।।।﻿,1 month ago (edited),howtoimproveyourself,iIpeX06xBRM,9,46,4.222222222,0,0,,,,,0,0,neutral
121,Sadhana Pal,Ugz3Xwi9twR7CxVkclF4AaABAg,Kuch bhi Karne ke liye sabse pehle apne ap ko samjhna bahut jaruri hai ki ap Kya hai or Kya karna chahte hai or Kya ker sakte hai﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,28,130,3.678571429,0,0,,,,,0,0,neutral
122,nagendra prasad Roy,UgyGcBP74CcfoCRD-r94AaABAg,I learn a lot from this video.I will follow this video.Every tip is very important.Thanks.﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,15,91,5.133333333,0,1,,,,,0.2,0.3,positive
123,RAJNI SINGH CHOUHAN,UgyD4ulUQ-QVUDzw73x4AaABAg,Always loyal our present...i think our future is bright...﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,9,59,5.666666667,0,0,,,,,0.1666666667,0.4791666667,positive
124,Dishu sharma,Ugyeve4Sm_fTmVnfjDB4AaABAg,Daily ek apne se question phuchna chaiye﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,7,41,5,0,0,,,,,0,0,neutral
125,surender kumar,UgwhIu5Jic5GyDQT4W94AaABAg,Very very very Excellent Jai Hind Sir﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,7,38,4.571428571,0,0,,,,,1,1,positive
126,Sunil Kumar,UgwDGfVp6_9dPIurEeR4AaABAg,mai doosro ke bare mai Jada or Apne bare me km sochti thi aaj se un logo se dur hone ki adat suru﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,23,98,3.304347826,0,0,,,,,0.05,0.1,positive
127,Sunil Kumar,UgxplEuVVdf0Z45yTpt4AaABAg,thnku sir it's very nyc﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,5,24,4,0,0,,,,,0.2,0.3,positive
128,Aashma chapagain,UgxK48u7kyK6ykqFY454AaABAg,thank you. for video.﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,4,22,4.75,0,0,,,,,0,0,neutral
129,Umesh Agarwal,Ugyyib9gqhgGL8bubYV4AaABAg,Yeh video bahut achi hai﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,5,25,4.2,0,0,,,,,0,0,neutral
130,Amit mataniya,UgzV-MjXghnmhR1dZ4d4AaABAg,Har time posstive sochne﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,4,25,5.5,0,0,,,,,0,0,neutral
131,Sneha gupta Gupta,Ugw-6ynUEARXvoGtvnJ4AaABAg,Awesome sir you ryt﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,4,20,4.25,0,0,,,,,1,1,positive
132,Akash Raut,Ugze587zE2LAx-ncw2N4AaABAg,kabhibi jada mat bolna kiu ki aap jada bologeto luksan me aasak te ho﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,14,70,4.071428571,0,0,,,,,0,0,neutral
133,mehar MEHAR,UgwhSdT6m0uQyOwRwX94AaABAg,it is inspirational﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,3,20,6,0,0,,,,,0,0,neutral
134,asha Sonawane,Ugz_zlmvhLE84rll1SF4AaABAg,Best video ...it's very true..﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,5,31,5.4,0,0,,,,,0.6,0.3,positive
135,Charanjit Singh,Ugz_zlmvhLE84rll1SF4AaABAg.8sPoBu-VcWN8sQlOozUQyu,asha Sonawane really﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,3,21,6.333333333,0,0,,,,,0,0,neutral
136,Sanjay Kumar,UgysvYzDlCOMArsHBvh4AaABAg,creative banana. Chahiye...﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,3,28,8.666666667,0,0,,,,,0.5,1,positive
137,Failure to Achiever,UgydIxDc_2Mx95xfXSR4AaABAg,Kabhi kisi ki galti nikalne ne acchha aap apne aap ki galti nikaliya Aur us galti ko sudharia﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,18,94,4.277777778,0,0,,,,,0,0,neutral
138,Shivangi Singh,Ugy9pknavdSfzHeMYOl4AaABAg,Mai good video and awesome suggestion at last of the video﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,11,59,4.454545455,0,0,,,,,0.5666666667,0.5555555556,positive
139,sss walke,UgwxyFi2WVEkd6-9cNt4AaABAg,"Don't underestimate yourself ,you are much more than you think 👍﻿",1 month ago,howtoimproveyourself,iIpeX06xBRM,11,65,5,0,0,,,,👍,0.5,0.5,positive
140,rinky kushwah,UgwcPv7k8rehmvvsw5p4AaABAg,16 is very helpful.﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,4,20,4.25,1,0,,,,,0.2,0.3,positive
141,Arpu Arpana,UgwIiDDBihEIWG0bd_R4AaABAg,Thanks sir I like it﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,5,21,3.4,0,1,,,,,0.2,0.2,positive
142,Dodiya Shilpa,UgyVbIeJGldh7ooQf1N4AaABAg,"The comment no 15 is too good, 👍👍👍﻿",1 month ago,howtoimproveyourself,iIpeX06xBRM,8,35,3.5,1,0,,,,👍👍👍,0.7,0.6,positive
143,Dimpal Dhami,UgxyLWPGD3RK_aumq7J4AaABAg,My tips for other's is to Don't think what others think about us because nobody have time to remember what you were doing or what's u did or said that day so keep trying new things nd remember you r only who knows you﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,44,218,3.977272727,0,0,,,,,0.003787878788,0.6098484848,positive
144,Dreamers Choice,UgyyonePQZZuElZWYg14AaABAg,"Realy Nice, Good think to delivered people . #DreamersChoice﻿",1 month ago,howtoimproveyourself,iIpeX06xBRM,9,61,5.888888889,0,0,,,#DreamersChoice,,0.65,0.8,positive
145,Usha Negi,UgzSGOVyyKoNhjqxu_x4AaABAg,thank u so much sir its d best idea of success .......m impress...﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,13,67,4.230769231,0,0,,,,,0.5,0.1666666667,positive
146,aadi Chandavanshi,UgzSGOVyyKoNhjqxu_x4AaABAg.8sL0PgfLTrt8sLVw5WYVG2,Hii I Usha Can you close friend me﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,8,35,3.5,0,1,,,,,0,0,neutral
147,aadi Chandavanshi,UgzSGOVyyKoNhjqxu_x4AaABAg.8sL0PgfLTrt8sLVzi2GAcL,So what'up 9981731475﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,3,22,6.666666667,0,0,,,,,0,0,neutral
148,Ghnshyam Ghnshyam,UgzS4z8IJaReWlqlX1Z4AaABAg,Bohot accha h ye vido﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,5,22,3.6,0,0,,,,,0,0,neutral
149,shivani bagde,UgwdSwqJr9-nYxbDiUx4AaABAg,"Dusro ko jyada samay dene se accha , khud ko samay de.﻿",1 month ago,howtoimproveyourself,iIpeX06xBRM,12,55,3.666666667,0,0,,,,,0,0,neutral
150,Jadav Anilsinh,UgyWPajRbrvCVf1O16p4AaABAg,Good work keep doing it.﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,5,25,4.2,0,0,,,,,0.7,0.6,positive
151,Jayash Yadav,UgwpPOpcYJcLmIgKqw14AaABAg,1. Be positive always 2.be confident 3.be passionate 4. Change yourself not others﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,13,83,5.461538462,0,0,,,,,0.2257575758,0.7429292929,positive
152,Neelam Jain,UgzyobH-5oyaofz_bxd4AaABAg,Mujhe apki ye video pasand aai or jindgi m aage badne k kuch tips mile﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,15,71,3.8,0,0,,,,,0,0,neutral
153,Ayesha Justin,UgwfwvFVu7_Aylda3kV4AaABAg,I think hr Kisi pe trust nhi krna chahiye....﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,9,46,4.222222222,0,1,,,,,0,0,neutral
154,farha Naaz,Ugx_tI_U0NBa8pW6Ihh4AaABAg,Thanks for Comments. ..﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,4,24,5.25,0,0,,,,,0.2,0.2,positive
155,Manisha Gupta,Ugx4kgZ2iNjHf9R2DPZ4AaABAg,Aapke aawaj bahut ache lag te hai sir﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,8,38,3.875,0,0,,,,,0,0,neutral
156,Heena Bohat,UgyayFqz4y0mdBaRUwB4AaABAg,Nothing is impossible in life just believe in yourself and most Important thing don't trust anyone 🙃🤗🤗😉😉😬😬﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,17,107,5.352941176,0,0,,,,🙃🤗🤗😉😉😬😬,0.07777777778,0.8333333333,positive
157,Km Manisha Chauhan,UgwkOjcqsf7U5Gt8g7l4AaABAg,Such kaha hai brother﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,4,22,4.75,0,0,,,,,0,0.5,neutral
158,Gagan Dk,UgwvHxf-ECgbPnsO1-x4AaABAg,Apne appp me rhna chahi eee don't think about anyone﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,10,53,4.4,0,0,,,,,0,0,neutral
159,ROSHNI BHANDARI,UgyCnwmO5zNugojksgp4AaABAg,Thanku soo much for the motivated video. By this tips we can improve ourself.﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,14,78,4.642857143,0,0,,,,,0.2,0.2,positive
160,Shivani Sharma,UgyI2jhJh_fKf2w_6Kd4AaABAg,I am going to start free tuitions.. so that I can help poor people... 10 students are coming from April onwards... that's makes me feel good...﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,26,144,4.576923077,1,2,,,,,0,0.7,neutral
161,Anil Singh,UgyI2jhJh_fKf2w_6Kd4AaABAg.8sHnCmImOOq8sNHtElmcV-,Great work shivani. Please keep it up.﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,7,39,4.714285714,0,0,,,,,0.8,0.75,positive
162,Mukesh Yadav jaunpur up Yadav,Ugxx_IdnKaNxkOaoQud4AaABAg,Good sar ji aap ki bat achi lgi﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,8,32,3.125,0,0,,,,,0.7,0.6,positive
163,Travel lover,UgzcdC598I0327YBd_t4AaABAg,Self confidence rkho khi pe apni bat rhkni ho to Bina kuc soche rkho ..or dusre k decision pe kam chla kro﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,22,107,3.909090909,0,0,,,,,0,0,neutral
164,Leena Gole,UgyFOW0_gfBHX2YXwJR4AaABAg,Baki sab pasand hai﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,4,20,4.25,0,0,,,,,0,0,neutral
165,Leena Gole,Ugwnxydo2d4RXXlzobV4AaABAg,I don't like 16 number tips﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,6,28,3.833333333,1,1,,,,,0,0,neutral
166,Laxmi Kumari,Ugw1q8nIjAeaIt2984R4AaABAg,Sir aapke wajh se me aap nai bf ko bhul paye thanks sir ab lagta h ki uske wajah se me aage nhi badpati thi thqnk u sir love you sir﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,31,133,3.322580645,0,0,,,,,0.35,0.4,positive
167,Chetan Vijay,Ugy76KMpWf4tBnDV1bR4AaABAg,Don't follow wrong person in our lifee﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,7,39,4.714285714,0,0,,,,,-0.5,0.9,negative
168,Chetan Vijay,UgziG35HAuEOyQ7Phg94AaABAg,All tips is the best My weekness as 16 tips﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,10,44,3.5,1,0,,,,,1,0.3,positive
169,monika uchana so nice baby ji,UgxFdsgFBhpYM0pLr6B4AaABAg,Hnji m sath me job or sath me study kya ye sahi h ji ha﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,15,56,2.8,0,0,,,,,0,0,neutral
170,Reeta Rai,UgyqGR38q4CrEwDCl9F4AaABAg,Thnk u sir mai bahoot he low feel kar rhi thi but aapke video dekhkr accha feel kar rhi hu 🙏🙏🙏﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,21,95,3.571428571,0,0,,,,🙏🙏🙏,0,0.3,neutral
171,Ms Rosaleen,Ugzk8IfyZw4dTmkxm9R4AaABAg,I think listen to ur heart or urself not others is also a way to sucess 😊😊﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,17,75,3.470588235,0,1,,,,😊😊,0,0,neutral
172,Amit Soni,UgxQk45_KRtcnoreUAV4AaABAg,Apni life ko behtr bnane ke liye dusro se koi umeed mt rkho﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,13,60,3.692307692,0,0,,,,,0,0,neutral
173,jyotika yadav,UgyeOrH6E3n6voKx_Yh4AaABAg,Very Helpful Video 👍﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,4,21,4.5,0,0,,,,👍,0.2,0.3,positive
174,Nidhi Dixit,UgybDWQRgBUh-Z1kTNF4AaABAg,"kishi bhi jarurtmand ki help kerni chaiye or aapne work me sache dill se aapna 100% dena chahiye or aapke sath agr koyi na ho to ghabrana nhi chahiye kyo ki jb hum es duniya me ate he to akele hi ate he to dar ke nhi daat ke her problem ko face kerna chahiye or khud per bhrosha kerna chahiye maa se bad ker koyi best friend or pyar kerne vala es duniya me koyi nhi ho skta ye humesha yad rkhna chahiye ,, SIR thanks aapka video bahut achha lga﻿",1 month ago,howtoimproveyourself,iIpeX06xBRM,92,445,3.847826087,0,1,,,,,0.1666666667,0.3888888889,positive
175,Dxeeksha Pawar,UgwYCTGnnkiUjSJI6kR4AaABAg,It was very helpful and adorned video﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,7,38,4.571428571,0,0,,,,,0.2,0.3,positive
176,Ravi Vyas,UgzCH-l8YM64rEw741l4AaABAg.8sEJ7xHE9KB8sFjmHqDLKz,Thxx sir mara mate ava new video link send karjo﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,10,49,4,0,0,,,,,0.1363636364,0.4545454545,positive
177,Rachna Raghav,Ugw1wTOqmR60suxJ65N4AaABAg,"Jindgi me kuchh esa kro jisse ki log aapko dekh kr khe ki kash me esa krta to achha hota,.. Ye to sach h ki jiska achha kro vo hmesha glat hi btata h, isliye hme khud ki habit ko change krna chahiye na ki dusron pr jor dena chahiye🤘🤘﻿",1 month ago,howtoimproveyourself,iIpeX06xBRM,50,234,3.7,0,0,,,,🤘🤘,0,0,neutral
178,Gulabchand Mishra,UgxthtU0O70jQyElSn54AaABAg,Life Ko Behtar Banane Ke Liye Sabse Pahle Aap Apana Habit Change Kare .. Jo Galat Habit Hai Jisse Aap Ki insult Hoti Hai Vo Change Kardo .. Apne Aap Aapki Zindagi Khoobsurat Lagne Lagegi .... Positive Soch Hamesha Rakhna Ye Sabse Badi Dava Hai﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,45,244,4.444444444,0,0,,,,,0.2272727273,0.5454545455,positive
179,sundaram Kumari,UgySTJSeZGeY1V-BnTZ4AaABAg,Sach me sab ko khudh karna bahut muskil h﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,9,42,3.777777778,0,0,,,,,0,0,neutral
180,sundaram Kumari,UgyzSvbqU7508ajFzYZ4AaABAg,Thanks sir es video se Mai jina Sikh gae﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,9,41,3.666666667,0,0,,,,,0.2,0.2,positive
181,Inspiring Rides,Ugyw7D_zBT2I--FcsS14AaABAg,❤️❤️❤️Maa❤️❤️❤️ Agar koi puchta hai mujhse ke duniya mein mohabbat hai kahan??? Mein muskura deti hun aur yaad aa jati hai maa❤️❤️❤️ Happy women's day❤️❤️❤️ #inspiringrides﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,26,173,5.692307692,0,0,,,#inspiringrides,❤❤❤❤❤❤❤❤❤❤❤❤,0.8,1,positive
182,Anshima Mishra,Ugw0SKTLeCsfpqSIb514AaABAg,Nice or aise hi dal dalo video﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,7,31,3.571428571,0,0,,,,,0.6,1,positive
183,divya nepali,UgwMlDAiSoDHv4xBaLF4AaABAg,Ma meri thought Ko control nahi kar Sakti ....but now I will try it..thank for such video ...﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,18,94,4.277777778,0,1,,,,,0,0.5,neutral
184,divya nepali,UgzBh-cKfOGxQ9anCKp4AaABAg,Ma meri thought Ko control nahi kar Sakti ....but now I will try it..thank for such video ...﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,18,94,4.277777778,0,1,,,,,0,0.5,neutral
185,Supriya Singh,Ugwgk9pWJZy0b8qGbRh4AaABAg,Really awesome video﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,3,21,6.333333333,0,0,,,,,1,1,positive
186,Sarom Singh,UgwgflCYK9b_IuSmx6x4AaABAg,Hum padhai nahi krna chahte kya chhod de😁😁😁😂﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,8,45,4.75,0,0,,,,😁😁😁😂,0,0,neutral
187,Gunveer Charan,UgwAJFqQM7KXiMp3pz94AaABAg,Amazing information 👌👌﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,3,23,7,0,0,,,,👌👌,0.6,0.9,positive
188,Simran Mirza,UgzkBJgp1Jsm2_orXep4AaABAg,apne jo bhi tips diye hai vo such mai bhot shi hai..﻿,2 months ago,howtoimproveyourself,iIpeX06xBRM,12,53,3.5,0,0,,,,,0,0.5,neutral
189,Mahaveer verma,UgxopdRbKo4gZZuDYfB4AaABAg,Aap Jo bi karo.. complete kro..chahe... aap koi bi Sapna dekh the ho... continued krte jaao..jindgi ban jayegi﻿,2 months ago,howtoimproveyourself,iIpeX06xBRM,18,111,5.222222222,0,0,,,,,0.1,0.4,positive
190,Hrutik Bote,Ugy4UXacGhorRn8Aoxx4AaABAg,A trick thik h par hamari soch ko kaise behtar banaya jaye?﻿,2 months ago,howtoimproveyourself,iIpeX06xBRM,12,60,4.083333333,0,1,,,,,0,0,neutral
191,Iti iti,UgxPi8UANgXOb2db8gN4AaABAg,Mst tips h.. Situation jesi v ho hume hamesa khus rehene ki kousis krni chahiye. Khus rehene se mind v acchi reheti h aur aap koi v kaam ko successfully kr skte h..﻿,2 months ago,howtoimproveyourself,iIpeX06xBRM,33,165,4.03030303,0,0,,,,,0.75,0.95,positive
192,PriyaSaini PriyaSaini,Ugx8k6t5ACMKbF_2Xah4AaABAg,Ager koi ladki kisi se pyar kerti hai lekin ladka sirf uss ladki ko friend manta hai to ladki Kya kere﻿,2 months ago,howtoimproveyourself,iIpeX06xBRM,21,103,3.952380952,0,0,,,,,0,0,neutral
193,SHRI KISHAN,UgyciTF-f1YfyCLuBCJ4AaABAg,Apni zindagi Bahtreen Banane ke liye. Bina matlaB ki Habits na pale. jo aapka time west kare. Thank you﻿,2 months ago (edited),howtoimproveyourself,iIpeX06xBRM,19,104,4.526315789,0,0,,,,,-0.21,0.18,negative
194,sandeep Chahar,UgyciTF-f1YfyCLuBCJ4AaABAg.8s-ptOkFivg8uN_Kuf_gOX,SHRI KISHAN bilkul sahi﻿,4 days ago,howtoimproveyourself,iIpeX06xBRM,4,24,5.25,0,2,,,,,0,0,neutral
195,Ravi K Videos,UgyMgK_WZA_chklFW6h4AaABAg,Morning m 5 am exercise suru kr deni chahiye﻿,2 months ago,howtoimproveyourself,iIpeX06xBRM,9,45,4.111111111,1,0,,,,,0,0,neutral
196,Montii Yadav,UgyMgK_WZA_chklFW6h4AaABAg.8rwf2D1owSb8sHYzlvjMsf,yes exercise provide us not only good health but a positive attitude and confidence also...👍﻿,1 month ago,howtoimproveyourself,iIpeX06xBRM,15,93,5.266666667,0,0,,,,👍,0.3090909091,0.7151515152,positive
197,Aatish Jangam,UgzsrXFr-7k3pFgOPPV4AaABAg,Nice video very much happy with it The result r gud﻿,2 months ago,howtoimproveyourself,iIpeX06xBRM,11,52,3.818181818,0,0,,,,,0.7,1,positive
198,Um. Ad.,Ugx414u2Rnj-GFMNDuh4AaABAg,Past ki aur na dekho hamesha dukh deta hai﻿,2 months ago,howtoimproveyourself,iIpeX06xBRM,9,43,3.888888889,0,0,,,,,-0.25,0.25,negative
199,POOJA BHANDARI,UgzJK-TvdP_Yc0WymI94AaABAg,"nice thank you sir,,, so amazing and wonderful video ✌️✌️﻿",2 months ago,howtoimproveyourself,iIpeX06xBRM,10,58,4.9,0,0,,,,✌✌,0.7333333333,0.9666666667,positive
200,Sunita Gussie,Ugw-HnAYvV-reVVbrDR4AaABAg,"Good morning Sir ji Sahi kah aap nai ,👍﻿",2 months ago,howtoimproveyourself,iIpeX06xBRM,9,40,3.555555556,0,0,,,,👍,0.7,0.6,positive
201,Vishal Tripathi,UgwP3Y8-DhbJWdRv0DN4AaABAg,"Dosto,To reach the moon , search your stairs because no one will share his stair.👍👍👍👍👍👍👀👀👀👀👀👀👀👀👀👀👀👀👀👀﻿",2 months ago,howtoimproveyourself,iIpeX06xBRM,15,102,5.866666667,0,0,,,,👍👍👍👍👍👍👀👀👀👀👀👀👀👀👀👀👀👀👀👀,0,0,neutral
202,Ankit Kushwaha,UgzOwmMud2Ni9RCJk694AaABAg,कभी भी किसी किसी भी बात के होने से डरना नही है क्योंकि हम जो होने से डरते है बही होता है ओर जो होना होता है आप उसे नही रोक सकते तो ऐसे कामो में अपना समय बर्बाद न करे﻿,2 months ago,howtoimproveyourself,iIpeX06xBRM,41,166,3.073170732,0,0,,,,,0,0,neutral
203,Vishal Tripathi,UgzOwmMud2Ni9RCJk694AaABAg.8reGr0j4RoL8reioluV6HQ,But sometimes peer pressure is good for result...﻿,2 months ago,howtoimproveyourself,iIpeX06xBRM,8,50,5.375,0,0,,,,,0.7,0.6,positive
204,Renu Kajal,Ugz51y6rPBNwqOzXFHt4AaABAg,"sirf bulandiyo ko chuny ke liye apno ko chordna pdy ,,ye koi acchi bat nhi ,,ek esa insan jisky liye hm important h or vo nhi chhata hmy chordna to hmy uski ijjat Krni chaye usko chord kr nhi Jana chhaye﻿",2 months ago,howtoimproveyourself,iIpeX06xBRM,41,204,4,0,0,,,,,0.4,1,positive
205,Vijay Jaiswal,UgwdbFSJjc-CQQ6bkgh4AaABAg,Very nice video sir﻿,2 months ago,howtoimproveyourself,iIpeX06xBRM,4,20,4.25,0,0,,,,,0.78,1,positive
206,Raveen Dhillon,UgyeI00PahaetnggBpp4AaABAg,Thanks sir ji bahut hi mst tips h sir﻿,2 months ago,howtoimproveyourself,iIpeX06xBRM,9,38,3.333333333,0,0,,,,,0.2,0.2,positive
207,Rohit Raj,UgzRkxYep2on7yosj8R4AaABAg,Last tips is very very important﻿,2 months ago,howtoimproveyourself,iIpeX06xBRM,6,33,4.666666667,0,0,,,,,0.13,0.2283333333,positive
208,Reshmi Jharbade,UgxKiBacZSN1Xp2sdON4AaABAg,Thanks so much nice and beautiful﻿,2 months ago,howtoimproveyourself,iIpeX06xBRM,6,34,4.833333333,0,0,,,,,0.4,0.6,positive
209,Rahul Kumar,UgyeTVs7A6x3xBeJYQF4AaABAg,Khud khush raho aur dosro ko bhi khush rehane do﻿,2 months ago,howtoimproveyourself,iIpeX06xBRM,10,49,4,0,0,,,,,0,0,neutral
210,Neelam Munda,Ugx-mwRyHl_CkvWk7zB4AaABAg,Jo log hamare sath hote hain. vhi log hamse kuchh Na kuchh banto per hinsa karte hain or hame dhokha vi de dete hain.﻿,2 months ago,howtoimproveyourself,iIpeX06xBRM,24,118,3.958333333,0,0,,,,,0,0,neutral
211,Pretty girl,UgyTGm-Apm6X8vqRpT54AaABAg,Thank you so much sir... Ab mai vahi job karungi jo mujhe pasand hai﻿,2 months ago,howtoimproveyourself,iIpeX06xBRM,14,69,4,0,0,,,,,0.2,0.2,positive
212,Sheetal Chaudhary,UgxlkGlf8mUmO7T8s2Z4AaABAg,Suno sabki kro apni .... a tip﻿,2 months ago,howtoimproveyourself,iIpeX06xBRM,7,31,3.571428571,0,0,,,,,0,0,neutral
